"Year","Chamber","distcyc","Democrat","Republican","dem_rid","dem_fec_cand_id","dem_fec_comm_id","rep_rid","rep_fec_cand_id","rep_fec_comm_id","dem_vote_share","dem_pres_vs","dem_diff","incumbency_status","dem_composite","rep_composite","dem_cces_voter_perceptions","rep_cces_voter_perceptions","dem_cfscore","rep_cfscore","dem_dwdime","rep_dwdime","dem_dwnom","rep_dwnom","dem_contrib_cfscore","rep_contrib_cfscore","dem_contrib_dwnom","rep_contrib_dwnom","dem_hall_snyder","rep_hall_snyder","dem_ggum","rep_ggum","dem_shor_mcarty_state_leg","rep_shor_mcarty_state_leg","dem_bailey_bridge","rep_bailey_bridge","dem_web_text_score","rep_web_text_score","dem_meisels_text_score","rep_meisels_text_score","dem_twitter_score","rep_twitter_score","dem_pac_mod_nyt","rep_pac_mod_nyt","dem_pac_mod_nyt_24","rep_pac_mod_nyt_24","dem_pac_prog_nyt","dem_pac_prog_nyt_24","dem_tenure","rep_tenure","turnout_rate_dem","turnout_rate_rep","turnout_rate_ind","dem_total_receipts","rep_total_receipts","dem_total_pac_contribs","dem_total_indiv_unitemized","dem_total_indiv_contrib","dem_total_contribs_from_self","dem_total_disbursements","dem_cand_gender","rep_total_receipts.1","rep_total_pac_contribs","rep_total_indiv_unitemized","rep_total_indiv_contrib","rep_total_contribs_from_self","rep_total_disbursements","rep_cand_gender","split_ticket_war","GEM_WAR","nyt_mod"
2024,"House","2024_SC_06","Jim Clyburn","Duke Buckner","cand1552","H2SC02042","C00255562","cand212837","H2SC06142","C00800912",0.618,0.616,0.00220151583838402,"Dem Incumbent",-3.425,4.071,-1.193,0.948,-0.568,1.262,-1.217,1.654,-1.263,NA,NA,0.862,NA,NA,-0.65,1.344,-1.176,NA,NA,NA,-1.274,NA,-0.431,NA,-1.335,NA,-1.167,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",15,0,0.55912351201759,0.768964105171002,0.432109004739336,2222667.81,243079.3,1467902.51,177896.49,558590.28,0,2678076.19,"M",243079.3,0,46394.76,160931.1,1117,234244.15,"M",1.5,-0.03521875,"nonmod"
2024,"House","2024_SC_07","Mal Hyman","Russell Fry","cand134869","H6SC07018","C00734038","cand129170","H2SC07280","C00786657",0.35,0.364,-0.013433036636364,"Rep Incumbent",-3.032,4.493,0.136,1.284,-1.15,1.031,-1.091,1.533,NA,1.164,NA,1.074,NA,1.282,-1.564,1.14,NA,NA,NA,1.194,NA,NA,-0.925,1.356,-0.677,1.544,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,3,0.566817025461231,0.791193630485374,0.447597083042341,89555.08,1511709.79,0,14332.71,21088.18,28205,89555.08,"M",1511709.79,490945,50780.29,937384.14,40,1160265.45,"M",0.7,-0.0212944,"nonmod"
2024,"House","2024_SD_01","Sheryl Johnson","Dusty Johnson","cand200037","H4SD00064","C00872424","cand139818","H8SD01055","C00628917",0.28,0.351,-0.070960215917526,"Rep Incumbent",-3.134,3.589,NA,1.148,-1.041,0.911,-0.961,1.036,NA,1.006,NA,0.953,NA,1.091,-0.993,0.799,NA,1.177,NA,NA,NA,0.764,NA,NA,NA,NA,NA,1.395,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,2,0.686326440765613,0.769672898705157,0.567207132646152,223982.88,4377059.46,11769.71,70977.56,123904.33,1250,225894.98,"F",4377059.46,1311730.8,49222.07,2325593.46,0,1454148.22,"M",4.95,-0.03744855,"nonmod"
2024,"House","2024_TN_01","Kevin Jenkins","Diana Harshbarger","cand219685","H4TN01185","C00874198","cand153642","H0TN01118","C00741090",0.199,0.212,-0.013,"Rep Incumbent",-3.233,4.738,NA,1.348,-1.131,1.057,NA,1.637,NA,1.523,NA,1.089,NA,1.621,-1.101,1.254,NA,NA,NA,NA,NA,NA,NA,1.59,-0.442,1.017,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,1,0.764553902571155,0.868401181407174,0.531054453887315,0,1930833.49,0,0,0,0,0,"M",1930833.49,985847.74,324407.18,565059.03,0,1415175.06,"F",-0.25,-0.01493765,"nonmod"
2024,"House","2024_TN_02","Jane George","Tim Burchett","cand201059","H4TN02084","C00855916","cand141689","H8TN02119","C00652149",0.307,0.327,-0.019111074244898,"Rep Incumbent",-3.955,4.671,NA,1.313,-1.12,0.898,-1.081,1.498,NA,1.496,NA,NA,NA,NA,-1.109,1.02,NA,1.583,NA,1.024,NA,1.185,NA,1.639,-1.177,NA,NA,1.537,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,11,0.825743141430368,0.881220209723546,0.562394395944804,264281.11,1238069.79,3000,111089.43,147636.4,0,257435.68,"F",1238069.79,138816.8,287186.41,786087.7,0,1336137.46,"M",0.75,-0.0109454,"nonmod"
2024,"House","2024_TN_03","Jack Allen","Chuck Fleischmann","cand219689","H4TN03199","C00856971","cand1166","H0TN03254","C00461822",0.303,0.316,-0.013282565612245,"Rep Incumbent",-3.234,3.664,NA,1.16,-1.037,0.852,-1.05,1.14,NA,0.925,NA,NA,NA,NA,-1.102,1.053,NA,0.858,NA,NA,NA,1.307,NA,1.781,-0.59,0.612,NA,0.929,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,6,0.795456751771673,0.875878183000386,0.524764189699938,193621.8,1897639.52,5188.18,35576.23,128943.58,22633.08,193059.72,"M",1897639.52,311250,4653.37,1022041.7,0,654108.91,"M",-0.3,-0.00423422,"nonmod"
2024,"House","2024_TN_04","Victoria Broderick","Scott DesJarlais","cand219694","H4TN04270","C00876433","cand1167","H0TN04195","C00464073",0.277,0.283,-0.00612305282828296,"Rep Incumbent",-3.498,4.262,NA,1.295,-1.125,1.053,-1.006,1.542,NA,1.284,NA,1.057,NA,1.257,-1.096,1.201,NA,1.129,NA,NA,NA,1.335,NA,1.223,-0.77,0.661,NA,1.091,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,6,0.78605016754692,0.888842428043766,0.535311999448856,111892.94,305905.38,548.18,73355.54,36917,302.22,104290.2,"F",305905.38,153600,3194.88,148910,0,255949.65,"M",-0.5,0.01947815,"nonmod"
2024,"House","2024_TN_05","Maryam Abolfazli","Andy Ogles","cand219698","H4TN05145","C00874602","cand157278","H2TN05446","C00811844",0.41,0.408,0.00162830869387798,"Rep Incumbent",-3.235,5.399,NA,1.331,-0.957,1.141,-0.806,1.899,NA,1.847,NA,1.186,NA,1.959,-0.946,1.458,NA,NA,NA,NA,NA,NA,NA,1.522,-1.198,1.438,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,0,0.85272906480858,0.901814339842612,0.574246702347339,428527.89,983891.62,9000,114040.7,304571,0,428527.89,"F",983891.62,269729.1,113373.36,571039.71,0,1045110.85,"M",-1.95,0.002296315,"nonmod"
2024,"House","2024_TN_06","Lore Bergman","John Rose","cand219703","H4TN06226","C00855684","cand141696","H8TN06094","C00652743",0.32,0.323,-0.00321978123232297,"Open Seat",-3.088,4.938,NA,1.225,-1.172,1.027,-1.089,1.68,NA,1.496,NA,1.075,NA,1.611,-1.223,1.372,NA,1.497,NA,NA,NA,1.49,NA,1.652,0.034,0.995,NA,1.189,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,2,0.79940501008553,0.88925876734394,0.544226896730824,9791.55,1861461.35,250,7070.74,1775,0,9791.55,"F",1861461.35,310723.83,197746.9,1090079.99,0,1710030.03,"M",-0.75,-0.00171438,"nonmod"
2024,"House","2024_TN_07","Megan Barry","Mark Green","cand193612","H4TN07133","C00859298","cand142757","H8TN07076","C00658385",0.39,0.388,0.002360759959184,"Open Seat",-2.885,5.043,NA,1.331,-0.868,1.054,-0.711,1.768,NA,1.506,NA,1.065,NA,1.524,-0.873,1.286,NA,1.515,NA,0.966,NA,1.692,NA,1.231,-0.964,NA,NA,1.955,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,5,0.801342778600127,0.878768464139527,0.511753160268243,1246179.55,2193882.05,33962.5,229340.71,977876.34,0,1246179.55,"F",2193882.05,284500,207720.37,1146809.52,0,2254371.99,"M",-1.8,-0.01330725,"nonmod"
2024,"House","2024_TN_08","Sarah Freeman","David Kustoff","cand219712","H4TN08123","C00876292","cand44777","H2TN07103","C00614826",0.261,0.293,-0.031623547929293,"Rep Incumbent",-4.372,3.849,NA,1.154,-1.143,0.828,-0.984,1.352,NA,1.196,NA,NA,NA,NA,-0.494,1.006,NA,1.091,NA,NA,NA,1.22,NA,1.275,-1.8,1.107,NA,0.601,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,3,0.795102243769035,0.885878413189078,0.512942215610618,37090.24,2420192.95,188.18,7171.06,11071,0,35672.33,"F",2420192.95,1116370.42,10759.08,1052226.15,0,1526821.82,"M",0.9,-0.02870015,"nonmod"
2024,"House","2024_TN_09","Steve Cohen","Charlotte Bergmann","cand1012","H6TN09068","C00422980","cand144209","H0TN09061","C00693143",0.735,0.724,0.0108616720816329,"Dem Incumbent",-3.1,3.444,-1.47,1.037,-0.399,1.12,-1.125,1.442,-1.08,NA,-0.593,1.165,-0.882,NA,-0.434,1.14,-1.332,NA,-0.008,NA,-1.11,NA,-0.884,0.044,-0.729,0.312,-1.123,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",10,0,0.77212372251471,0.820004116073266,0.317504716060626,657840.26,57468.61,497166.78,2820.11,117982.05,0,456622.87,"M",57468.61,0,10681.7,37765.65,9021.26,47462.13,"F",-0.55,-0.00717407,"nonmod"
2024,"House","2024_TX_02","Peter Filler","Dan Crenshaw","cand219719","H4TX02181","C00845586","cand143240","H8TX02166","C00660795",0.343,0.384,-0.040437227838384,"Rep Incumbent",-3.297,3.719,NA,1.143,-0.886,1.187,NA,1.363,NA,0.93,NA,NA,NA,NA,-1.132,1.293,NA,1.07,NA,NA,NA,0.837,NA,0.683,NA,0.27,NA,2.044,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,2,0.624516328741681,0.797642436149312,0.445937974572336,8114.5,4138444.96,0,1102.82,7011.68,0,8057.93,"M",4138444.96,840946.55,1209494.15,1540265.95,0,4806581.17,"M",0.35,0.00557344,"nonmod"
2024,"House","2024_TX_03","Sandeep Srivastava","Keith Self","cand212935","H2TX03274","C00786996","cand44815","H2TX03290","C00791293",0.375,0.398,-0.022505141673469,"Rep Incumbent",-3.408,4.982,-0.858,1.19,-0.936,0.815,-1.115,1.956,NA,1.913,-0.939,NA,-1.019,NA,-1.24,1.332,NA,NA,NA,NA,NA,NA,-0.803,1.443,-0.559,1.353,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,0,0.707739624460704,0.805209552471716,0.488250224274118,430070.56,735660.61,4800,22992.56,124278,0,428977.01,"M",735660.61,226485.93,24975.25,472499.43,5711.58,651233.67,"M",0.5,-0.01007865,"nonmod"
2024,"House","2024_TX_04","Simon Cardell","Pat Fallon","cand219725","H4TX04161","C00854638","cand153681","H0TX04219","C00750307",0.316,0.333,-0.017181858333333,"Rep Incumbent",-2.767,5.125,NA,1.243,-1.141,0.934,-1.046,1.84,NA,1.615,NA,NA,NA,NA,-0.895,1.04,NA,NA,NA,2.029,NA,NA,NA,1.758,0.127,NA,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,5,0.679131319986427,0.806410918874615,0.4582395425499,17744.56,790668.31,0,4294.56,12050,0,16133.2,"M",790668.31,363743.88,8327.63,296432.95,0,396699,"M",0.25,-0.0128142,"nonmod"
2024,"House","2024_TX_05","Ruth Torres","Lance Gooden","cand212948","H2TX05253","C00797316","cand143250","H8TX05144","C00662601",0.359,0.364,-0.004473050636364,"Rep Incumbent",-2.958,4.4,NA,1.148,-1.008,0.848,-1.085,1.725,NA,1.635,NA,NA,NA,NA,-1.166,0.957,NA,1.563,NA,1.107,NA,1.364,NA,1.613,-0.143,0.606,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,6,0.582374133260961,0.784783129642943,0.406725775807473,39343.31,1137321.35,0,8216.81,15826.5,0,38990.7,"F",1137321.35,592503.13,5752.05,387614,0,889505.17,"M",-1.15,0.0120037,"nonmod"
2024,"House","2024_TX_06","John Love III","Jake Ellzey","cand154612","S0TX00308","C00720573","cand143276","H8TX06266","C00770438",0.343,0.354,-0.010288298535354,"Rep Incumbent",-3.558,4.492,NA,1.178,-1.053,1.291,-1.101,1.557,NA,1.128,-0.978,1.339,-0.734,1.246,-1.065,1.315,NA,NA,NA,NA,NA,NA,NA,1.374,NA,NA,NA,NA,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,1,0.577415546155874,0.79287219014102,0.397255570083337,270601.28,6899715.28,1000,91980.16,175567.14,0,247990.16,"M",6899715.28,729414.16,2262348.88,2928352.48,0,6401941.63,"M",-1.05,0.00210773,"nonmod"
2024,"House","2024_TX_07","Lizzie Fletcher","Caroline Kane","cand140742","H8TX07140","C00640045","cand219733","H4TX07099","C00832873",0.613,0.608,0.00458600131958797,"Dem Incumbent",-3.406,4.645,-1.176,NA,-0.893,1.221,-1.121,1.87,-1.351,NA,-0.929,NA,-1.163,NA,-0.933,1.454,-0.576,NA,NA,NA,-0.789,NA,-0.676,NA,-0.799,0.77,-1.046,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",2,0,0.63767866615056,0.746225957954376,0.441531141432959,2440397.07,196406.25,949985.75,59049.86,862336.64,0,2445442.11,"F",196406.25,1500,26544.36,140837.19,12414.85,197517.38,"F",1.25,-0.006531165,"mod"
2024,"House","2024_TX_08","Laura Jones","Morgan Luttrell","cand153695","H0TX08145","C00721597","cand157262","H2TX08182","C00781112",0.318,0.327,-0.008700951244898,"Rep Incumbent",-2.44,5.065,-0.299,1.184,-1.048,1.253,-0.54,1.566,NA,1.347,-1.05,NA,NA,NA,-0.845,1.285,NA,NA,NA,NA,NA,NA,-0.594,NA,-0.705,1.974,NA,NA,"nonmod","mod","nonmod","nonmod","nonprog","nonprog",0,0,0.598890330566398,0.79270706361176,0.432462803038185,49529.73,1868399.92,0,19413.48,26374.25,0,47437.9,"F",1868399.92,356105.18,491411.33,661003.69,0,1429651.02,"M",-1,-0.005865435,"nonmod"
2024,"House","2024_TX_10","Theresa Boisseau","Michael McCaul","cand219747","H4TX10226","C00853846","cand953","H4TX10093","C00392688",0.348,0.374,-0.025351910737374,"Rep Incumbent",-3.646,3.05,NA,1.219,-1.09,0.85,-1.126,1.132,NA,0.874,NA,0.885,NA,1.091,-1.13,0.952,NA,0.856,NA,NA,NA,0.869,NA,0.234,-0.712,NA,NA,1.018,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,9,0.63653922049344,0.825146828962891,0.487908648017106,100409.72,3131114.63,0,28497.56,38887.16,0,110429.72,"F",3131114.63,708750,377739.26,1086625.37,0,3260803.34,"M",0.4,-0.0021845,"nonmod"
2024,"House","2024_TX_12","Trey Hunt","Craig Goldman","cand213007","H2TX12085","C00855981","cand127565","H4TX12065","C00855528",0.365,0.384,-0.018376441838384,"Open Seat",-2.938,4.461,0.036,NA,-1.15,0.717,-1.111,1.359,NA,1.81,-1.154,0.898,NA,1.333,-1.05,1.025,NA,NA,NA,1.782,NA,NA,NA,NA,-0.787,0.989,NA,NA,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,5,0.636840549726614,0.8024808094006,0.444027623838349,29754.56,3196797.92,1000,8765.56,4845,2344,28571.77,"M",3196797.92,615419.86,66217.46,2242074.25,6600,2660901.46,"M",1.1,-0.00237288,"nonmod"
2024,"House","2024_TX_14","Rhonda Hart","Randy Weber","cand219759","H4TX14111","C00862896","cand44967","H2TX14149","C00502229",0.313,0.323,-0.010114865232323,"Rep Incumbent",-3.744,4.537,NA,1.313,-1.061,0.825,-1.108,1.771,NA,1.635,NA,NA,NA,NA,-1.112,1.12,NA,1.288,NA,1.882,NA,1.304,NA,0.369,-1.069,1.474,NA,1.022,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,7,0.578049151372659,0.807888046540391,0.40932700155821,24802,1194311.15,0,9942,13860,1000,5600.65,"F",1194311.15,497751,16583.32,637314.8,0,1015634.62,"M",-0.25,0.003118025,"nonmod"
2024,"House","2024_TX_15","Michelle Vallejo","Monica De La Cruz","cand213025","H2TX15203","C00797217","cand153736","H0TX15124","C00765719",0.429,0.41,0.018857438,"Rep Incumbent",-3.584,4.275,-0.734,1.166,-1.017,1.213,-0.883,1.328,NA,1.011,-1.018,1.26,NA,1.13,-1.105,1.239,NA,NA,NA,NA,NA,NA,-1.445,1.496,-1.308,NA,NA,NA,"mod","mod","mod","mod","nonprog","nonprog",0,0,0.476458739334785,0.8239108125758,0.421007526641329,2388898.64,7936781.16,463784.82,281649.11,1561022.42,0,2382802.74,"F",7936781.16,1304735.18,2781245.62,2668199.47,37.88,7371490.34,"F",-2.8,-0.0164147,"mod"
2024,"House","2024_TX_16","Veronica Escobar","Irene Armendariz-Jackson","cand141955","H8TX16109","C00653923","cand150029","H0TX16106","C00714378",0.595,0.582,0.013,"Dem Incumbent",-3.663,4.359,-1.311,0.489,-0.621,1.268,-1.219,1.888,-1.273,NA,-1.045,1.306,NA,NA,-0.784,1.45,-1.292,NA,NA,NA,-1.441,NA,-0.139,NA,-0.74,NA,-1.378,NA,"mod","nonmod","mod","nonmod","prog","nonprog",2,0,0.486267028167225,0.788894253983583,0.392716772278816,1343214.49,64300.34,653087.34,26336.09,662039.54,0,1474082.52,"F",64300.34,1000,26015.76,34221.81,1,65048.19,"F",2,-0.0151444,"nonmod"
2024,"House","2024_TX_17","Mark Lorenzen","Pete Sessions","cand219764","H4TX17114","C00863738","cand1484","H2TX03126","C00303305",0.337,0.354,-0.017016912535354,"Rep Incumbent",-4.135,4.071,NA,1.254,-1.079,0.879,-0.928,1.39,NA,1.298,NA,NA,NA,NA,-1.23,1.006,NA,1.092,NA,NA,NA,1.21,NA,1.604,-1.801,0.685,NA,1.233,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,13,0.567470507355111,0.807073487551994,0.406209007433319,35841.82,1243303.06,900,10553.56,10555,10333.26,35834.38,"M",1243303.06,626697.06,8184.19,583240.85,1000,890481.7,"M",0.35,0.00229765,"nonmod"
2024,"House","2024_TX_18","Sylvester Turner","Lana Centonze","cand1410","H4TX18054","C00287904","cand219771","H4TX18161","C00853937",0.694,0.704,-0.00964684365306101,"Dem Incumbent",-3.919,3.961,-1.558,NA,-0.504,1.112,-1.249,NA,-1.246,NA,-0.626,NA,-1.084,NA,-0.624,1.372,-1.283,NA,NA,NA,-1.461,NA,-1.163,NA,NA,0.496,-0.997,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",14,0,0.540461118776529,0.758720666847875,0.403708281829419,553256.36,69381.33,191700,15024.74,329965,0,909923.72,"F",69381.33,0,4318,29906.5,2656.83,69381.33,"F",0.7,-0.0164527,"nonmod"
2024,"House","2024_TX_21","Kristin Hook","Chip Roy","cand219778","H4TX21108","C00855742","cand143308","H8TX21307","C00662767",0.368,0.384,-0.015546921838384,"Rep Incumbent",-3.507,5.689,NA,1.407,-1.069,1.223,-1.086,1.932,NA,1.822,NA,NA,NA,NA,-1.122,1.527,NA,1.95,NA,NA,NA,1.139,NA,1.646,-0.788,1.276,NA,1.931,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,2,0.708521712891951,0.836302835741038,0.489013001281817,514005.34,2899549.54,13390.83,139620.89,360602.72,0,509648.18,"F",2899549.54,179250,842825.1,1652798.37,0,1870955.92,"M",-1.3,0.01714095,"nonmod"
2024,"House","2024_TX_22","Marquette Greene-Scott","Troy Nehls","cand219781","H4TX22197","C00856872","cand153776","H0TX22302","C00730150",0.379,0.398,-0.019,"Rep Incumbent",-3.959,4.871,NA,1.407,-1.11,1.023,-1.105,1.388,NA,1.362,NA,1.087,NA,1.378,-1.163,1.103,NA,NA,NA,NA,NA,NA,NA,1.874,-1.108,1.88,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,1,0.655263885617133,0.795242356124921,0.443282455884884,68733.64,896335.99,0,23403.77,43944.75,514.15,66807.14,"U",896335.99,431271.47,63085.24,355214.33,0,999390.09,"M",0.1,0.0009758555,"nonmod"
2024,"House","2024_TX_23","Santos Limon","Tony Gonzales","cand219787","H4TX23138","C00846063","cand149113","H0TX35015","C00706614",0.377,0.424,-0.047215057242424,"Rep Incumbent",-3.567,2.99,NA,0.878,-1.033,0.97,-1.09,0.849,NA,0.704,NA,NA,NA,NA,-1.137,0.891,NA,NA,NA,NA,NA,NA,NA,1.319,-0.868,0.287,NA,NA,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,1,0.537490047981061,0.812592381298135,0.408249351382834,111740.37,5949591.43,10000,1891.58,5808.61,4597.42,111715.34,"M",5949591.43,1533066.12,372957.76,1927668.1,0,4844992.33,"M",2.1,-0.007778465,"nonmod"
2024,"House","2024_TX_24","Sam Eppler","Beth Van Duyne","cand217984","H2TX24197","C00841619","cand150039","H0TX24209","C00714865",0.397,0.418,-0.021374042938776,"Rep Incumbent",-3.291,3.946,NA,1.301,-0.982,1.044,-1.013,1.48,NA,1.345,NA,1.252,NA,NA,-1.094,1.177,NA,NA,NA,NA,NA,NA,NA,0.35,-0.554,NA,NA,NA,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,1,0.734336908824963,0.819989223342535,0.498268889873698,1161955.52,3126069.38,13750,154136.41,984938.22,0,1161871.14,"M",3126069.38,1250551.83,88453.96,803837.57,0,2264983.71,"F",0,0.006103315,"nonmod"
2024,"House","2024_TX_26","Ernest Lineberger III","Brandon Gill","cand219806","H4TX26172","C00857821","cand219803","H4TX26149","C00857359",0.365,0.384,-0.018879763838384,"Open Seat",-3.837,5.979,NA,NA,-1.118,1.222,-1.108,1.881,NA,2.195,NA,NA,NA,NA,-1.147,1.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.101,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,0,0.701538134746102,0.810857467739435,0.49439810579562,110143.3,1779342.5,1623,38467.3,38751,0,106650.61,"M",1779342.5,268752.49,268375.95,631404.28,0,1651519.1,"M",0.9,-0.00144609,"nonmod"
2024,"House","2024_TX_27","Tanya Lloyd","Michael Cloud","cand219813","H4TX27089","C00859603","cand142793","H8TX27049","C00655332",0.34,0.354,-0.013965541535354,"Rep Incumbent",-4.519,4.718,NA,1.384,-1.149,1.073,-1.123,1.818,NA,1.547,NA,1.081,NA,1.601,-1.106,1.204,NA,1.338,NA,NA,NA,1.125,NA,1.448,-1.837,0.462,NA,1.732,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,2,0.553355242490878,0.816471852747548,0.362986078575731,60032.08,798397.1,4188.18,22051.03,30003.64,761.24,59844.75,"F",798397.1,211850,80299.53,495844.3,3.5,943006.48,"M",-0.4,0.0150568,"nonmod"
2024,"House","2024_TX_28","Henry Cuellar","Jay Furman","cand956","H2TX23082","C00371302","cand219820","H4TX28129","C00857433",0.528,0.465,0.0634945413535351,"Dem Incumbent",-1.198,4.99,-0.634,NA,0.13,1.118,-0.537,1.873,-0.678,NA,-0.24,NA,-0.799,NA,-0.045,1.188,-0.491,NA,-0.425,NA,-0.318,NA,-0.152,NA,0.06,1.224,-0.299,NA,"mod","nonmod","mod","nonmod","prog","nonprog",13,0,0.49602108020534,0.79286514121546,0.393767071150316,2492808.62,780703.95,1181408.53,18016.23,1243612.88,18000,2489675.05,"M",780703.95,15400,17602.9,262482.83,2010.83,775781.69,"M",-4.15,0.03219495,"mod"
2024,"House","2024_TX_29","Sylvia Garcia","Alan Garza","cand142795","H8TX29052","C00660555","cand219822","H4TX29036","C00852871",0.653,0.606,0.047,"Dem Incumbent",-3.972,NA,-1.017,NA,-0.583,NA,-1.618,NA,-2.031,NA,NA,NA,NA,NA,-0.612,NA,-1.114,NA,-2.272,NA,-1.281,NA,-0.144,NA,-0.211,NA,-1.321,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",4,0,0.469474230019809,0.724115295100555,0.293953574145363,938007.37,34169.18,721070.71,5346.8,210122.34,0,950725.15,"F",34169.18,0,2908.89,3414.29,5146,34169.18,"M",-2.35,0.0183216,"nonmod"
2024,"House","2024_TX_31","Stuart Whitlow","John Carter","cand219832","H4TX31081","C00863621","cand922","H2TX31044","C00371203",0.356,0.384,-0.028142953838384,"Rep Incumbent",-3.751,3.919,NA,1.284,-1.031,0.908,-1.069,1.161,NA,1.057,NA,NA,NA,NA,-1.181,0.969,NA,0.953,NA,NA,NA,1.065,NA,1.748,-1.031,0.966,NA,1.091,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,10,0.673391982299953,0.810495005051072,0.44947990802584,311836.57,1217908.23,1000,38366.9,70469.67,0,308186.06,"M",1217908.23,551900,16620.04,625123.17,0,1587960.75,"M",0.6,0.01659025,"nonmod"
2024,"House","2024_TX_32","Julie Johnson","Darrell Day","cand140763","S4TX00722","C00839597","cand213125","H2TX32182","C00798587",0.621,0.622,-0.00191797659183701,"Dem Incumbent",-3.743,5.489,-1.093,NA,-1.101,1.247,-1.063,1.896,-1.156,NA,-1.104,NA,-1.019,NA,-1.066,1.771,-0.718,NA,NA,NA,-0.79,NA,-1.252,NA,-0.932,1.629,-1.139,NA,"mod","nonmod","nonmod","nonmod","prog","nonprog",2,0,0.599320229582839,0.784574495482781,0.446556152229745,94674182.67,232281.55,964089.68,41272295.41,44069604.46,0,94530048.03,"M",232281.55,0,14144.94,97136.61,0,149036.89,"M",0.85,-0.0211925,"mod"
2024,"House","2024_TX_33","Marc Veasey","Patrick Gillespie","cand45177","H2TX33073","C00506832","cand213128","H2TX33248","H2TX33248",0.688,0.673,0.0149999999999999,"Dem Incumbent",-3.209,NA,-0.711,NA,-0.617,NA,-1.083,NA,-1.119,NA,-0.956,NA,-0.667,NA,-0.641,NA,-1.103,NA,-1.539,NA,-1.233,NA,-0.41,NA,-0.996,NA,-0.652,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",9,0,0.507903540683024,0.749950500494995,0.362078086974923,1878488.62,0,1254290.4,14211.9,609986.32,0,1679753.34,"M",0,0,0,0,0,0,"M",2.1,-0.003111975,"nonmod"
2024,"House","2024_TX_34","Vicente Gonzalez","Mayra Flores","cand134890","H6TX15162","C00592659","cand157180","H2TX34113","C00768994",0.513,0.475,0.0381702872525251,"Dem Incumbent",-2.461,4.003,-0.87,1.307,-0.45,1.256,-0.904,1.191,-1.063,0.691,-0.352,1.303,-0.852,0.813,-0.78,1.281,-0.824,NA,NA,NA,-0.8,NA,-0.224,1.569,-0.827,0.813,-0.279,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",3,1,0.457843338933269,0.838627119418674,0.448522223057833,3109468,6926111.49,1509721,77250.06,1485557.23,0,3131362.07,"M",6926111.49,452344.8,2943982.09,2821384.2,0,6949504.57,"F",-0.65,-0.0106297,"mod"
2024,"House","2024_TX_35","Greg Casar","Steven Wright","cand157220","H2TX35144","C00791897","cand219855","H4TX35025","C00858225",0.674,0.673,0.000162382244897952,"Dem Incumbent",-4.18,3.294,-1.241,NA,-0.957,0.952,-1.134,NA,-1.124,NA,-0.956,NA,-0.988,NA,-1.108,1.394,NA,NA,NA,NA,NA,NA,-1.608,NA,-1.506,0.102,NA,NA,"nonmod","nonmod","nonmod","nonmod","prog","prog",0,0,0.570652561875593,0.7626916994327,0.443449939686369,1116006.32,36440.81,432017.92,90942.57,588875.41,0,908128.59,"M",36440.81,0,440.81,0,0,18791.67,"M",1.95,-0.00475796,"nonmod"
